shipment_id,cost_type,calc_method,rate_ref,cost_amount,currency,load_date,update_date
S000105,Accessorial: Lumper,flat,LUMPER,337.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000105,Base,per-mile,RPM 1.80,1399.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000105,Fuel,index,DOE 3.77,113.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000106,Base,per-mile,RPM 2.34,2231.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000106,Fuel,index,DOE 4.08,170.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000107,Base,per-mile,RPM 2.40,4028.43,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000107,Fuel,index,DOE 3.85,290.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000108,Base,per-mile,RPM 2.18,1855.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000108,Fuel,index,DOE 3.85,142.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000109,Base,per-mile,RPM 1.87,763.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000109,Fuel,index,DOE 3.82,79.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000110,Base,per-mile,RPM 1.73,824.77,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000110,Fuel,index,DOE 3.89,76.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000111,Base,per-mile,RPM 2.09,1231.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000111,Fuel,index,DOE 3.85,126.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000112,Accessorial: Layover,flat,LAYOVER,231.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000112,Base,per-mile,RPM 1.77,509.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000112,Fuel,index,DOE 3.85,52.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000113,Base,per-mile,RPM 2.36,1308.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000113,Fuel,index,DOE 3.94,104.49,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000114,Accessorial: TONU,flat,TONU,95.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000115,Base,per-mile,RPM 2.29,2101.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000115,Fuel,index,DOE 3.94,163.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000116,Base,per-mile,RPM 1.99,544.75,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000116,Fuel,index,DOE 3.94,46.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000117,Base,per-mile,RPM 2.41,863.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000117,Fuel,index,DOE 3.82,55.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000118,Base,per-mile,RPM 2.35,1182.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000118,Fuel,index,DOE 3.89,77.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000119,Base,per-mile,RPM 2.14,1180.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000119,Fuel,index,DOE 3.94,103.43,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000120,Base,per-mile,RPM 1.96,1620.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000120,Fuel,index,DOE 3.83,124.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000121,Base,per-mile,RPM 2.04,534.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000121,Fuel,index,DOE 3.90,46.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000122,Base,per-mile,RPM 2.34,2065.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000122,Fuel,index,DOE 3.90,152.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000123,Base,per-mile,RPM 2.31,1027.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000123,Fuel,index,DOE 3.84,83.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000124,Base,per-mile,RPM 2.28,2279.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000124,Fuel,index,DOE 3.94,206.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000125,Base,per-mile,RPM 2.19,1938.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000125,Fuel,index,DOE 3.94,134.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000126,Base,per-mile,RPM 1.95,1615.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000126,Fuel,index,DOE 3.89,161.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000127,Base,per-mile,RPM 1.98,2506.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000127,Fuel,index,DOE 3.86,246.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000128,Accessorial: Layover,flat,LAYOVER,169.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000128,Base,per-mile,RPM 1.75,621.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000128,Fuel,index,DOE 3.87,72.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000129,Base,per-mile,RPM 2.13,1283.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000129,Fuel,index,DOE 3.92,91.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000130,Base,per-mile,RPM 2.38,1275.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000130,Fuel,index,DOE 3.89,109.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000131,Base,per-mile,RPM 2.12,1953.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000131,Fuel,index,DOE 3.94,191.63,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000132,Base,per-mile,RPM 2.64,849.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000132,Fuel,index,DOE 3.94,57.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000133,Base,per-mile,RPM 2.44,639.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000133,Fuel,index,DOE 3.85,50.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000134,Accessorial: TONU,flat,TONU,175.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000135,Base,per-mile,RPM 1.74,1265.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000135,Fuel,index,DOE 3.94,148.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000136,Base,per-mile,RPM 2.17,3482.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000136,Fuel,index,DOE 3.98,304.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000137,Accessorial: Detention,flat,DETENTION,58.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000137,Base,per-mile,RPM 2.10,847.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000137,Fuel,index,DOE 3.84,74.39,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000138,Base,per-mile,RPM 2.13,3788.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000138,Fuel,index,DOE 3.92,327.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000139,Base,per-mile,RPM 2.71,793.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000139,Fuel,index,DOE 3.89,44.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000140,Base,per-mile,RPM 2.18,1872.26,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000140,Fuel,index,DOE 3.85,157.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000141,Base,per-mile,RPM 2.23,1149.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000141,Fuel,index,DOE 3.89,92.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000142,Base,per-mile,RPM 2.54,652.88,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000142,Fuel,index,DOE 3.94,47.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000143,Base,per-mile,RPM 1.86,3468.95,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000143,Fuel,index,DOE 3.92,362.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000144,Base,per-mile,RPM 2.10,859.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000144,Fuel,index,DOE 3.98,69.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000145,Accessorial: Lumper,flat,LUMPER,308.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000145,Base,per-mile,RPM 2.11,1372.57,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000145,Fuel,index,DOE 4.08,115.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000146,Base,per-mile,RPM 2.13,3273.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000146,Fuel,index,DOE 3.89,276.7,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000147,Base,per-mile,RPM 1.68,1194.49,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000147,Fuel,index,DOE 3.77,117.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000148,Base,per-mile,RPM 2.40,1266.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000148,Fuel,index,DOE 3.85,84.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000149,Base,per-mile,RPM 2.62,661.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000149,Fuel,index,DOE 3.94,46.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000150,Accessorial: Layover,flat,LAYOVER,130.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000150,Base,per-mile,RPM 2.22,1989.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000150,Fuel,index,DOE 3.94,186.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000151,Base,per-mile,RPM 1.89,3633.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000151,Fuel,index,DOE 3.90,336.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000152,Base,per-mile,RPM 2.25,3604.59,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000152,Fuel,index,DOE 3.85,255.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000153,Base,per-mile,RPM 1.81,938.92,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000153,Fuel,index,DOE 3.92,87.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000154,Base,per-mile,RPM 2.19,1661.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000154,Fuel,index,DOE 3.83,125.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000155,Base,per-mile,RPM 2.31,3009.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000155,Fuel,index,DOE 3.90,241.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000156,Accessorial: TONU,flat,TONU,159.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000157,Base,per-mile,RPM 2.21,2016.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000157,Fuel,index,DOE 3.82,168.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000158,Base,per-mile,RPM 2.31,1279.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000158,Fuel,index,DOE 3.94,106.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000159,Base,per-mile,RPM 1.97,637.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000159,Fuel,index,DOE 3.77,55.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000160,Base,per-mile,RPM 1.94,981.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000160,Fuel,index,DOE 3.94,95.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000161,Base,per-mile,RPM 2.24,1764.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000161,Fuel,index,DOE 3.94,136.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000162,Base,per-mile,RPM 2.26,967.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000162,Fuel,index,DOE 3.89,74.43,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000163,Base,per-mile,RPM 1.87,1442.4,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000163,Fuel,index,DOE 3.89,161.01,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000164,Base,per-mile,RPM 2.24,1480.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000164,Fuel,index,DOE 3.86,120.02,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000165,Base,per-mile,RPM 2.16,4160.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000165,Fuel,index,DOE 3.89,345.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000166,Base,per-mile,RPM 1.92,1658.06,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000166,Fuel,index,DOE 3.84,163.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000167,Base,per-mile,RPM 2.40,1491.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000167,Fuel,index,DOE 3.94,122.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000168,Base,per-mile,RPM 1.95,1322.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000168,Fuel,index,DOE 3.87,104.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000169,Base,per-mile,RPM 2.54,684.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000169,Fuel,index,DOE 3.77,50.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000170,Accessorial: TONU,flat,TONU,82.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000171,Accessorial: TONU,flat,TONU,90.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000172,Base,per-mile,RPM 2.19,1061.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000172,Fuel,index,DOE 3.94,88.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000173,Accessorial: TONU,flat,TONU,194.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000174,Base,per-mile,RPM 1.77,1062.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000174,Fuel,index,DOE 3.87,108.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000175,Base,per-mile,RPM 2.16,493.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000175,Fuel,index,DOE 3.83,39.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000176,Base,per-mile,RPM 1.71,641.95,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000176,Fuel,index,DOE 3.85,72.84,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000177,Accessorial: Detention,flat,DETENTION,311.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000177,Base,per-mile,RPM 1.95,2667.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000177,Fuel,index,DOE 3.87,224.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000178,Accessorial: Layover,flat,LAYOVER,161.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000178,Base,per-mile,RPM 2.13,1716.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000178,Fuel,index,DOE 3.83,130.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000179,Base,per-mile,RPM 2.64,446.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000179,Fuel,index,DOE 3.89,31.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000180,Base,per-mile,RPM 1.78,2361.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000180,Fuel,index,DOE 3.89,235.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000181,Base,per-mile,RPM 2.40,4625.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000181,Fuel,index,DOE 3.87,338.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000182,Base,per-mile,RPM 2.12,543.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000182,Fuel,index,DOE 3.90,48.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000183,Base,per-mile,RPM 2.30,3350.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000183,Fuel,index,DOE 3.85,251.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000184,Base,per-mile,RPM 1.95,1245.43,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000184,Fuel,index,DOE 3.92,111.72,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000185,Base,per-mile,RPM 1.96,1088.21,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000185,Fuel,index,DOE 3.92,114.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000186,Base,per-mile,RPM 2.24,3787.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000186,Fuel,index,DOE 3.90,308.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000187,Base,per-mile,RPM 2.15,2426.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000187,Fuel,index,DOE 3.86,211.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000188,Accessorial: TONU,flat,TONU,83.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000189,Base,per-mile,RPM 1.94,2568.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000189,Fuel,index,DOE 3.85,239.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000190,Base,per-mile,RPM 1.92,2048.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000190,Fuel,index,DOE 3.85,183.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000191,Base,per-mile,RPM 2.54,679.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000191,Fuel,index,DOE 3.77,47.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000192,Base,per-mile,RPM 2.37,2179.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000192,Fuel,index,DOE 3.77,137.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000193,Accessorial: Lumper,flat,LUMPER,308.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000193,Base,per-mile,RPM 2.31,919.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000193,Fuel,index,DOE 3.83,82.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000194,Base,per-mile,RPM 2.19,792.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000194,Fuel,index,DOE 3.84,60.14,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000195,Accessorial: TONU,flat,TONU,134.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000196,Base,per-mile,RPM 1.91,956.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000196,Fuel,index,DOE 3.87,79.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000197,Accessorial: TONU,flat,TONU,139.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000198,Base,per-mile,RPM 2.38,1275.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000198,Fuel,index,DOE 3.77,83.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000199,Base,per-mile,RPM 1.57,1486.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000199,Fuel,index,DOE 3.87,165.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000200,Base,per-mile,RPM 1.88,348.2,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000200,Fuel,index,DOE 3.84,32.66,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000201,Base,per-mile,RPM 2.74,1132.95,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000201,Fuel,index,DOE 4.08,67.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000202,Base,per-mile,RPM 1.90,595.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000202,Fuel,index,DOE 3.92,53.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000203,Base,per-mile,RPM 2.33,1456.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000203,Fuel,index,DOE 3.89,109.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000204,Accessorial: Detention,flat,DETENTION,308.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000204,Base,per-mile,RPM 2.48,923.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000204,Fuel,index,DOE 3.90,70.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000205,Base,per-mile,RPM 2.27,1865.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000205,Fuel,index,DOE 3.86,126.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000206,Base,per-mile,RPM 2.18,1247.83,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000206,Fuel,index,DOE 3.85,102.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000207,Base,per-mile,RPM 1.91,1592.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000207,Fuel,index,DOE 3.90,145.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000208,Base,per-mile,RPM 2.27,3688.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
