shipment_id,leg_id,customer_id,carrier_id,equipment_id,origin_loc_id,dest_loc_id,lane_id,tender_ts,pickup_plan_ts,pickup_actual_ts,delivery_plan_ts,delivery_actual_ts,planned_miles,actual_miles,pieces,weight_lbs,cube,revenue,total_cost,fuel_surcharge,accessorial_cost,status,isdeliveredontime,isinfull,isotif,cancel_flag,load_date,update_date
S000071,1,17,10,3,41,6,142,2024-01-18T23:19:00+00:00,2024-01-19T17:19:00+00:00,2024-01-19T17:19:00+00:00,2024-01-24T00:19:00+00:00,2024-01-24T00:19:00+00:00,1433.21,1493.06,22,7802.91,626.31,3005.09,2177.1,203.16,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000072,1,14,8,2,17,58,70,2024-06-04T18:13:00+00:00,2024-06-05T15:13:00+00:00,2024-06-05T15:13:00+00:00,2024-06-07T19:13:00+00:00,2024-06-07T12:13:00+00:00,543.67,566.49,14,13616.74,2116.1,1064.84,844.85,75.9,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000073,1,4,11,3,9,26,34,2024-06-26T15:20:00+00:00,2024-06-27T15:20:00+00:00,2024-06-27T15:20:00+00:00,2024-06-29T18:20:00+00:00,2024-06-29T23:20:00+00:00,439.7,453.74,17,26054.88,3459.91,1268.08,916.6,62.42,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000074,1,8,1,1,17,46,67,2024-06-07T19:15:00+00:00,2024-06-08T18:15:00+00:00,2024-06-08T19:15:00+00:00,2024-06-13T02:15:00+00:00,2024-06-12T22:15:00+00:00,1128.13,1156.39,2,23157.97,3422.61,2754.45,2418.87,157.49,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000075,1,21,13,1,13,22,47,2024-06-18T01:15:00+00:00,2024-06-18T11:15:00+00:00,2024-06-18T11:15:00+00:00,2024-06-22T15:15:00+00:00,2024-06-22T16:15:00+00:00,2035.44,2012.62,6,26279.43,2917.71,4663.19,3724.32,284.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000076,1,7,4,1,25,18,89,2024-02-28T22:46:00+00:00,2024-02-29T08:46:00+00:00,2024-02-29T11:46:00+00:00,2024-03-03T12:46:00+00:00,2024-03-03T13:46:00+00:00,965.3,980.14,24,19354.23,587.78,2235.68,1957.58,131.33,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000077,1,16,1,2,25,18,89,2024-03-31T13:38:00+00:00,2024-04-01T10:38:00+00:00,2024-04-01T10:38:00+00:00,2024-04-04T15:38:00+00:00,2024-04-04T15:38:00+00:00,939.69,977.57,24,32052.52,1745.52,2213.86,1642.39,133.39,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000078,1,14,15,3,21,38,79,2024-02-05T10:37:00+00:00,2024-02-05T16:37:00+00:00,2024-02-05T16:37:00+00:00,2024-02-09T23:37:00+00:00,2024-02-10T05:37:00+00:00,1008.61,1034.39,14,32501.39,886.12,2561.62,1987.23,134.9,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000079,1,2,14,2,37,30,134,2024-06-25T17:42:00+00:00,2024-06-26T17:42:00+00:00,2024-06-26T19:42:00+00:00,2024-06-30T20:42:00+00:00,2024-06-30T23:42:00+00:00,1772.5,1760.48,14,7713.33,1522.71,3963.22,3434.93,251.61,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000080,1,23,5,3,41,2,141,2024-02-28T17:46:00+00:00,2024-02-29T10:46:00+00:00,2024-02-29T10:46:00+00:00,2024-03-05T12:46:00+00:00,2024-03-05T16:46:00+00:00,1599.47,1567.66,3,34157.85,1491.55,2960.7,2486.18,217.61,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000081,1,14,10,3,25,22,90,2024-01-14T00:45:00+00:00,2024-01-14T08:45:00+00:00,2024-01-14T11:45:00+00:00,2024-01-16T10:45:00+00:00,2024-01-16T14:45:00+00:00,505.37,517.35,21,7726.49,1061.28,964.12,723.77,72.65,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000082,1,13,2,1,21,10,73,2024-02-06T06:31:00+00:00,2024-02-06T13:31:00+00:00,2024-02-06T13:31:00+00:00,2024-02-09T14:31:00+00:00,2024-02-09T22:31:00+00:00,931.7,957.54,11,43975.86,2868.12,2257.27,1961.88,124.61,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000083,1,12,10,2,37,14,130,2024-04-03T04:51:00+00:00,2024-04-03T11:51:00+00:00,2024-04-03T13:51:00+00:00,2024-04-07T14:51:00+00:00,2024-04-07T19:51:00+00:00,2448.45,2400.02,21,42153.3,2853.54,5163.66,4091.2,347.56,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000084,1,1,10,1,57,30,204,2024-03-14T05:28:00+00:00,2024-03-14T16:28:00+00:00,2024-03-14T19:28:00+00:00,2024-03-18T18:28:00+00:00,2024-03-19T06:28:00+00:00,1398.37,1456.17,23,22451.69,491.12,2955.74,2475.39,192.56,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000085,1,3,5,3,57,54,210,2024-01-23T19:10:00+00:00,2024-01-24T13:10:00+00:00,,2024-01-27T13:10:00+00:00,,356.01,0.0,16,29324.93,881.11,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000086,1,25,15,3,5,18,18,2024-05-29T08:01:00+00:00,2024-05-29T17:01:00+00:00,,2024-06-01T17:01:00+00:00,,718.43,0.0,11,39765.21,2693.77,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000087,1,9,10,3,5,46,25,2024-05-30T19:40:00+00:00,2024-05-31T14:40:00+00:00,2024-05-31T15:40:00+00:00,2024-06-02T18:40:00+00:00,2024-06-02T17:40:00+00:00,408.05,406.27,4,13157.48,434.27,910.38,762.68,56.33,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000088,1,11,12,1,45,22,160,2024-03-15T21:08:00+00:00,2024-03-16T11:08:00+00:00,,2024-03-19T11:08:00+00:00,,612.14,0.0,19,32555.93,1122.26,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000089,1,7,13,2,17,54,69,2024-05-26T08:59:00+00:00,2024-05-26T16:59:00+00:00,2024-05-26T19:59:00+00:00,2024-05-29T20:59:00+00:00,2024-05-31T21:59:00+00:00,762.74,800.36,4,12395.19,2974.46,1904.75,1578.65,105.45,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000090,1,19,8,1,29,14,102,2024-06-10T22:03:00+00:00,2024-06-11T12:03:00+00:00,2024-06-11T12:03:00+00:00,2024-06-14T16:03:00+00:00,2024-06-15T21:03:00+00:00,854.2,882.42,13,3624.31,2557.3,1694.61,1398.87,121.17,0.0,Exception,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000091,1,10,11,1,41,46,151,2024-02-20T17:08:00+00:00,2024-02-21T07:08:00+00:00,2024-02-21T07:08:00+00:00,2024-02-25T08:08:00+00:00,2024-02-25T17:08:00+00:00,1066.94,1060.21,21,897.26,2554.55,2608.18,2079.22,147.82,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000092,1,19,2,1,21,42,80,2024-05-07T07:53:00+00:00,2024-05-07T16:53:00+00:00,,2024-05-11T16:53:00+00:00,,1745.2,0.0,4,15967.9,1684.87,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000093,1,4,15,3,21,6,72,2024-02-02T16:40:00+00:00,2024-02-03T08:40:00+00:00,2024-02-03T08:40:00+00:00,2024-02-04T15:40:00+00:00,2024-02-04T11:40:00+00:00,278.44,285.6,12,1004.71,452.37,767.7,650.44,38.19,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000094,1,4,8,3,53,42,193,2024-05-09T17:36:00+00:00,2024-05-10T15:36:00+00:00,2024-05-10T15:36:00+00:00,2024-05-14T18:36:00+00:00,2024-05-15T03:36:00+00:00,1436.87,1478.61,13,24688.62,1900.64,2773.87,2313.97,200.44,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000095,1,17,8,3,49,42,179,2024-06-07T11:41:00+00:00,2024-06-07T18:41:00+00:00,2024-06-07T18:41:00+00:00,2024-06-11T21:41:00+00:00,2024-06-11T14:41:00+00:00,1032.22,1073.1,2,4180.55,480.27,2064.03,1528.64,144.1,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000096,1,10,6,3,9,26,34,2024-06-24T05:00:00+00:00,2024-06-24T16:00:00+00:00,2024-06-24T17:00:00+00:00,2024-06-27T00:00:00+00:00,2024-06-27T09:00:00+00:00,440.23,437.22,10,37739.71,792.48,1258.59,1009.0,62.49,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000097,1,5,10,1,33,54,125,2024-07-01T00:39:00+00:00,2024-07-01T17:39:00+00:00,2024-07-01T18:39:00+00:00,2024-07-06T00:39:00+00:00,2024-07-06T03:39:00+00:00,1969.39,2026.06,7,31578.36,1994.57,3692.9,3069.25,281.92,0.0,Delivered,False,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000098,1,21,13,3,9,22,33,2024-04-07T18:50:00+00:00,2024-04-08T11:50:00+00:00,2024-04-08T11:50:00+00:00,2024-04-11T13:50:00+00:00,2024-04-11T20:50:00+00:00,946.77,952.83,8,16970.51,412.26,2132.89,1649.5,133.31,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000099,1,4,3,3,53,18,187,2024-04-21T11:31:00+00:00,2024-04-21T18:31:00+00:00,2024-04-21T21:31:00+00:00,2024-04-24T23:31:00+00:00,2024-04-24T21:31:00+00:00,774.62,766.04,1,30369.64,2510.62,1769.5,1371.77,107.17,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000100,1,22,2,2,33,26,119,2024-01-05T02:40:00+00:00,2024-01-05T17:40:00+00:00,2024-01-05T20:40:00+00:00,2024-01-10T00:40:00+00:00,2024-01-10T03:40:00+00:00,1861.11,1835.21,10,18183.39,1128.94,4656.87,3671.67,277.68,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000101,1,3,10,1,45,10,157,2024-01-19T03:36:00+00:00,2024-01-19T08:36:00+00:00,2024-01-19T11:36:00+00:00,2024-01-21T16:36:00+00:00,2024-01-23T02:36:00+00:00,475.08,490.38,23,18986.58,1893.42,1042.68,836.65,67.34,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000102,1,12,4,3,41,6,142,2024-01-29T15:43:00+00:00,2024-01-30T14:43:00+00:00,2024-01-30T14:43:00+00:00,2024-02-03T18:43:00+00:00,2024-02-04T02:43:00+00:00,1516.31,1537.26,9,9768.37,2596.19,3716.45,2743.18,207.96,161.99,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000103,1,19,6,2,57,2,197,2024-05-05T09:52:00+00:00,2024-05-05T14:52:00+00:00,,2024-05-06T14:52:00+00:00,,236.89,0.0,20,37403.3,248.36,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000104,1,15,5,2,5,30,21,2024-03-20T01:11:00+00:00,2024-03-20T17:11:00+00:00,2024-03-20T19:11:00+00:00,2024-03-25T01:11:00+00:00,2024-03-25T06:11:00+00:00,922.35,931.56,6,23834.59,979.71,1555.31,1283.23,125.67,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000105,1,15,10,2,9,22,33,2024-02-08T21:00:00+00:00,2024-02-09T12:00:00+00:00,2024-02-09T12:00:00+00:00,2024-02-12T14:00:00+00:00,2024-02-14T04:00:00+00:00,916.89,957.83,13,6216.67,3353.99,2110.03,1851.06,122.63,337.91,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000106,1,1,2,2,29,22,104,2024-01-06T19:03:00+00:00,2024-01-07T09:03:00+00:00,2024-01-07T09:03:00+00:00,2024-01-11T16:03:00+00:00,2024-01-11T06:03:00+00:00,1202.88,1199.65,14,9130.94,2487.29,2995.41,2401.71,179.47,0.0,Delivered,True,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000107,1,4,11,3,37,14,130,2024-03-05T15:40:00+00:00,2024-03-06T15:40:00+00:00,2024-03-06T15:40:00+00:00,2024-03-10T18:40:00+00:00,2024-03-10T19:40:00+00:00,2319.83,2432.59,8,15123.74,1703.22,5880.19,4319.29,319.56,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000108,1,17,7,1,17,38,65,2024-03-15T17:22:00+00:00,2024-03-16T10:22:00+00:00,2024-03-16T10:22:00+00:00,2024-03-20T13:22:00+00:00,2024-03-21T06:22:00+00:00,1091.08,1121.42,5,14907.71,2607.46,2533.16,1998.52,150.24,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000109,1,12,12,3,29,46,109,2024-02-29T06:17:00+00:00,2024-02-29T16:17:00+00:00,2024-02-29T16:17:00+00:00,2024-03-02T18:17:00+00:00,2024-03-02T12:17:00+00:00,560.55,573.63,10,32052.75,3464.27,1123.37,843.05,76.26,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000110,1,7,9,1,1,38,9,2024-04-28T02:45:00+00:00,2024-04-28T14:45:00+00:00,2024-04-28T15:45:00+00:00,2024-05-01T20:45:00+00:00,2024-05-02T03:45:00+00:00,602.47,595.86,2,42077.43,259.74,1125.2,900.86,84.13,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000111,1,23,3,2,29,14,102,2024-03-15T05:04:00+00:00,2024-03-15T14:04:00+00:00,2024-03-15T16:04:00+00:00,2024-03-18T21:04:00+00:00,2024-03-18T20:04:00+00:00,844.22,869.92,9,13698.34,810.16,1881.51,1357.35,116.25,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000112,1,23,5,1,9,26,34,2024-03-07T04:18:00+00:00,2024-03-07T09:18:00+00:00,2024-03-07T09:18:00+00:00,2024-03-10T14:18:00+00:00,2024-03-12T00:18:00+00:00,412.85,413.12,2,27729.06,85.91,1017.93,793.03,56.87,231.55,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000113,1,12,4,2,9,30,35,2024-01-18T16:42:00+00:00,2024-01-19T14:42:00+00:00,2024-01-19T16:42:00+00:00,2024-01-22T19:42:00+00:00,2024-01-22T20:42:00+00:00,694.41,716.0,14,16535.84,3162.48,1737.24,1412.49,98.43,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000114,1,3,8,2,9,38,37,2024-02-11T14:36:00+00:00,2024-02-12T09:36:00+00:00,,2024-02-16T09:36:00+00:00,,1155.04,0.0,6,28669.05,122.61,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000115,1,6,13,3,37,10,129,2024-06-13T20:27:00+00:00,2024-06-14T07:27:00+00:00,2024-06-14T09:27:00+00:00,2024-06-18T09:27:00+00:00,2024-06-18T09:27:00+00:00,1093.42,1130.5,9,6704.65,2214.48,2657.94,2265.23,155.1,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000116,1,1,12,1,57,22,202,2024-06-25T03:52:00+00:00,2024-06-25T17:52:00+00:00,2024-06-25T17:52:00+00:00,2024-06-27T21:52:00+00:00,2024-06-27T21:52:00+00:00,343.33,337.53,18,13408.12,1814.82,732.65,591.22,48.74,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000117,1,14,3,1,1,22,5,2024-03-02T08:22:00+00:00,2024-03-03T08:22:00+00:00,2024-03-03T10:22:00+00:00,2024-03-05T10:22:00+00:00,2024-03-05T12:22:00+00:00,440.33,437.01,17,15065.72,675.71,1122.43,918.72,59.91,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000118,1,14,3,3,41,30,148,2024-04-25T03:22:00+00:00,2024-04-25T10:22:00+00:00,2024-04-25T11:22:00+00:00,2024-04-27T15:22:00+00:00,2024-04-27T09:22:00+00:00,599.47,620.92,16,35937.26,440.42,1492.47,1260.31,83.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000119,1,14,15,2,9,2,29,2024-03-31T16:11:00+00:00,2024-04-01T08:11:00+00:00,2024-04-01T10:11:00+00:00,2024-04-04T16:11:00+00:00,2024-04-04T19:11:00+00:00,721.5,748.56,13,4137.37,2516.48,1643.54,1284.11,102.42,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000120,1,17,9,3,49,22,174,2024-03-19T16:15:00+00:00,2024-03-20T07:15:00+00:00,2024-03-20T08:15:00+00:00,2024-03-23T15:15:00+00:00,2024-03-23T07:15:00+00:00,987.76,1006.14,14,11048.64,2905.99,2066.64,1745.45,134.58,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000121,1,2,12,1,57,22,202,2024-06-21T08:46:00+00:00,2024-06-21T12:46:00+00:00,2024-06-21T12:46:00+00:00,2024-06-23T18:46:00+00:00,2024-06-23T10:46:00+00:00,357.88,371.54,14,7012.7,679.36,781.25,580.86,50.1,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000122,1,24,3,3,41,46,151,2024-01-22T22:46:00+00:00,2024-01-23T12:46:00+00:00,2024-01-23T12:46:00+00:00,2024-01-27T17:46:00+00:00,2024-01-28T12:46:00+00:00,1048.71,1058.84,6,12324.5,367.18,2598.7,2217.29,146.82,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000123,1,13,15,1,45,22,160,2024-02-03T14:14:00+00:00,2024-02-04T06:14:00+00:00,2024-02-04T09:14:00+00:00,2024-02-07T08:14:00+00:00,2024-02-07T17:14:00+00:00,624.46,616.53,12,26738.77,2970.8,1525.02,1111.35,85.64,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000124,1,1,4,1,29,58,112,2024-06-24T02:00:00+00:00,2024-06-24T15:00:00+00:00,2024-06-24T15:00:00+00:00,2024-06-28T19:00:00+00:00,2024-06-28T11:00:00+00:00,1334.75,1397.63,17,8977.44,2643.86,3227.36,2486.14,189.47,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000125,1,24,6,1,41,46,151,2024-06-23T16:57:00+00:00,2024-06-24T12:57:00+00:00,2024-06-24T12:57:00+00:00,2024-06-28T19:57:00+00:00,2024-06-28T13:57:00+00:00,1033.89,1071.65,21,6627.52,2529.01,2406.84,2073.81,146.76,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000126,1,17,8,3,37,10,129,2024-04-24T00:21:00+00:00,2024-04-24T18:21:00+00:00,2024-04-24T19:21:00+00:00,2024-04-29T00:21:00+00:00,2024-04-28T15:21:00+00:00,1128.69,1184.68,4,35505.6,542.05,2358.57,1776.97,157.62,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000127,1,10,9,1,29,18,103,2024-05-27T19:59:00+00:00,2024-05-28T08:59:00+00:00,2024-05-28T11:59:00+00:00,2024-06-01T14:59:00+00:00,2024-06-02T10:59:00+00:00,1646.68,1659.96,20,40395.6,495.0,3481.16,2752.65,227.32,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000128,1,12,8,3,57,18,201,2024-02-19T20:26:00+00:00,2024-02-20T16:26:00+00:00,2024-02-20T16:26:00+00:00,2024-02-22T17:26:00+00:00,2024-02-22T14:26:00+00:00,534.26,541.1,18,39655.5,1653.74,1179.82,863.25,74.02,169.78,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000129,1,3,3,1,53,50,195,2024-05-04T08:27:00+00:00,2024-05-04T18:27:00+00:00,2024-05-04T19:27:00+00:00,2024-05-08T00:27:00+00:00,2024-05-08T06:27:00+00:00,695.11,729.27,13,3214.41,2839.44,1577.17,1374.92,97.98,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000130,1,14,15,1,1,50,12,2024-04-23T01:43:00+00:00,2024-04-23T18:43:00+00:00,2024-04-23T18:43:00+00:00,2024-04-26T20:43:00+00:00,2024-04-26T23:43:00+00:00,729.63,761.09,11,42406.41,1074.32,1836.95,1385.53,101.89,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000131,1,7,6,2,29,2,99,2024-06-12T01:10:00+00:00,2024-06-12T18:10:00+00:00,2024-06-12T21:10:00+00:00,2024-06-17T01:10:00+00:00,2024-06-17T03:10:00+00:00,1231.19,1283.83,5,22225.89,1141.61,2779.84,2145.47,174.64,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000132,1,22,7,3,45,6,156,2024-04-01T14:40:00+00:00,2024-04-02T08:40:00+00:00,2024-04-02T08:40:00+00:00,2024-04-04T10:40:00+00:00,2024-04-04T17:40:00+00:00,432.66,435.02,10,39504.49,1782.19,1201.91,906.94,61.42,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000133,1,4,11,3,57,54,210,2024-02-11T14:22:00+00:00,2024-02-12T11:22:00+00:00,2024-02-12T11:22:00+00:00,2024-02-14T13:22:00+00:00,2024-02-14T22:22:00+00:00,342.4,352.38,4,43798.3,2830.49,882.79,689.5,46.99,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000134,1,4,2,1,37,18,131,2024-05-02T14:47:00+00:00,2024-05-03T13:47:00+00:00,,2024-05-07T13:47:00+00:00,,1101.94,0.0,4,28058.34,1786.6,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000135,1,22,5,2,9,58,42,2024-04-05T07:24:00+00:00,2024-04-05T14:24:00+00:00,2024-04-05T14:24:00+00:00,2024-04-09T20:24:00+00:00,2024-04-09T23:24:00+00:00,960.26,985.33,10,36974.06,2793.23,1805.24,1414.1,136.31,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000136,1,14,11,1,53,34,191,2024-01-12T22:01:00+00:00,2024-01-13T06:01:00+00:00,2024-01-13T06:01:00+00:00,2024-01-17T12:01:00+00:00,2024-01-17T18:01:00+00:00,1988.31,2037.1,24,8056.7,3169.39,4600.45,3786.67,285.82,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000137,1,17,3,1,5,26,20,2024-02-01T14:07:00+00:00,2024-02-02T14:07:00+00:00,2024-02-02T15:07:00+00:00,2024-02-04T17:07:00+00:00,2024-02-04T12:07:00+00:00,500.36,516.07,15,28099.15,2732.68,1176.73,980.47,68.62,58.35,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000138,1,6,4,1,17,34,64,2024-04-08T17:46:00+00:00,2024-04-09T09:46:00+00:00,2024-04-09T09:46:00+00:00,2024-04-13T14:46:00+00:00,2024-04-13T08:46:00+00:00,2443.96,2539.58,7,17499.81,1744.08,5542.41,4116.31,344.11,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000139,1,1,7,2,57,22,202,2024-04-25T00:26:00+00:00,2024-04-25T16:26:00+00:00,2024-04-25T16:26:00+00:00,2024-04-28T00:26:00+00:00,2024-04-27T13:26:00+00:00,342.6,350.47,18,718.13,1850.03,977.66,837.63,47.84,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000140,1,9,14,1,37,10,129,2024-05-17T06:32:00+00:00,2024-05-17T14:32:00+00:00,2024-05-17T14:32:00+00:00,2024-05-21T18:32:00+00:00,2024-05-21T15:32:00+00:00,1129.68,1146.29,17,41666.04,3232.1,2615.94,2029.36,155.5,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000141,1,9,3,3,49,54,181,2024-06-08T14:06:00+00:00,2024-06-09T12:06:00+00:00,2024-06-09T13:06:00+00:00,2024-06-12T15:06:00+00:00,2024-06-12T23:06:00+00:00,685.56,699.07,12,39558.42,2876.73,1626.56,1241.83,95.7,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000142,1,15,3,1,57,22,202,2024-04-04T13:18:00+00:00,2024-04-05T12:18:00+00:00,2024-04-05T15:18:00+00:00,2024-04-07T18:18:00+00:00,2024-04-07T21:18:00+00:00,346.91,347.71,1,31680.91,787.51,929.0,700.86,49.24,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
