shipment_id,event_seq,event_type,event_ts,facility_loc_id,notes,load_date,update_date
S000031,7,AtDest,2024-06-14T20:39:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000031,8,Delivered,2024-06-15T02:39:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,1,Tendered,2024-03-01T22:39:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,2,Accepted,2024-03-02T01:39:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,3,AtOrigin,2024-03-02T07:39:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,4,PickedUp,2024-03-02T08:39:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,5,DwellStart,2024-03-02T18:39:00+00:00,49,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,6,DwellEnd,2024-03-02T18:52:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,7,AtDest,2024-03-05T17:39:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000032,8,Delivered,2024-03-05T18:39:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,1,Tendered,2024-06-22T12:07:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,2,Accepted,2024-06-22T14:07:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,3,AtOrigin,2024-06-23T09:07:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,4,PickedUp,2024-06-23T10:07:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,5,AtDest,2024-06-24T12:07:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000033,6,Delivered,2024-06-24T13:07:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,1,Tendered,2024-04-03T07:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,2,Accepted,2024-04-03T08:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,3,AtOrigin,2024-04-04T06:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,4,PickedUp,2024-04-04T07:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,5,DwellStart,2024-04-04T15:10:00+00:00,49,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,6,DwellEnd,2024-04-04T15:23:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,7,AtDest,2024-04-07T17:10:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000034,8,Delivered,2024-04-07T18:10:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,1,Tendered,2024-04-13T03:26:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,2,Accepted,2024-04-13T04:26:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,3,AtOrigin,2024-04-13T17:26:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,4,PickedUp,2024-04-13T18:26:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,5,AtDest,2024-04-19T01:26:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000035,6,Delivered,2024-04-19T04:26:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,1,Tendered,2024-02-02T01:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,2,Accepted,2024-02-02T04:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,3,AtOrigin,2024-02-02T05:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,4,PickedUp,2024-02-02T06:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,5,AtDest,2024-02-06T16:25:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000036,6,Delivered,2024-02-06T22:25:00+00:00,42,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,1,Tendered,2024-06-25T16:50:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,2,Accepted,2024-06-25T19:50:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,3,AtOrigin,2024-06-26T14:50:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,4,PickedUp,2024-06-26T15:50:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,5,AtDest,2024-06-30T21:50:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000037,6,Delivered,2024-07-01T03:50:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,1,Tendered,2024-05-22T20:34:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,2,Accepted,2024-05-22T22:34:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,3,AtOrigin,2024-05-23T19:34:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,4,PickedUp,2024-05-23T20:34:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,5,AtDest,2024-05-27T22:34:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000038,6,Delivered,2024-05-28T01:34:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,1,Tendered,2024-06-08T18:50:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,2,Accepted,2024-06-08T21:50:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,3,AtOrigin,2024-06-09T17:50:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,4,PickedUp,2024-06-09T18:50:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,5,DwellStart,2024-06-09T22:50:00+00:00,13,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,6,DwellEnd,2024-06-09T23:18:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,7,AtDest,2024-06-12T23:50:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000039,8,Delivered,2024-06-13T03:50:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,1,Tendered,2024-01-06T22:27:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,2,Accepted,2024-01-07T00:27:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,3,AtOrigin,2024-01-07T17:27:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,4,PickedUp,2024-01-07T18:27:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,5,DwellStart,2024-01-08T06:27:00+00:00,53,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,6,DwellEnd,2024-01-08T07:24:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,7,AtDest,2024-01-11T02:27:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000040,8,Delivered,2024-01-11T06:27:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,1,Tendered,2024-06-01T17:07:00+00:00,33,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,2,Accepted,2024-06-01T19:07:00+00:00,33,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,3,AtOrigin,2024-06-02T08:07:00+00:00,33,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,4,PickedUp,2024-06-02T09:07:00+00:00,33,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,5,AtDest,2024-06-06T07:07:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000041,6,Delivered,2024-06-06T09:07:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,1,Tendered,2024-06-11T14:53:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,2,Accepted,2024-06-11T15:53:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,3,AtOrigin,2024-06-12T15:53:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,4,PickedUp,2024-06-12T16:53:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,5,AtDest,2024-06-17T14:53:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000042,6,Delivered,2024-06-17T16:53:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,1,Tendered,2024-04-02T05:49:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,2,Accepted,2024-04-02T06:49:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,3,AtOrigin,2024-04-02T20:49:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,4,PickedUp,2024-04-02T21:49:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,5,DwellStart,2024-04-03T07:49:00+00:00,41,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,6,DwellEnd,2024-04-03T08:03:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,7,AtDest,2024-04-06T16:49:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000043,8,Delivered,2024-04-06T22:49:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,1,Tendered,2024-03-26T02:31:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,2,Accepted,2024-03-26T03:31:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,3,AtOrigin,2024-03-26T05:31:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,4,PickedUp,2024-03-26T06:31:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,5,DwellStart,2024-03-26T13:31:00+00:00,37,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,6,DwellEnd,2024-03-26T13:57:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,7,AtDest,2024-03-30T08:31:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000044,8,Delivered,2024-03-30T09:31:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,1,Tendered,2024-06-29T18:26:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,2,Accepted,2024-06-29T19:26:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,3,AtOrigin,2024-06-30T07:26:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,4,PickedUp,2024-06-30T08:26:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,5,DwellStart,2024-06-30T12:26:00+00:00,17,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,6,DwellEnd,2024-06-30T12:33:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,7,AtDest,2024-07-04T17:26:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000045,8,Delivered,2024-07-04T22:26:00+00:00,34,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,1,Tendered,2024-01-28T06:41:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,2,Accepted,2024-01-28T08:41:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,3,AtOrigin,2024-01-28T15:41:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,4,PickedUp,2024-01-28T16:41:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,5,AtDest,2024-02-01T14:41:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000046,6,Delivered,2024-02-01T19:41:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,1,Tendered,2024-01-22T01:24:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,2,Accepted,2024-01-22T02:24:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,3,AtOrigin,2024-01-22T18:24:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,4,PickedUp,2024-01-22T19:24:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,5,DwellStart,2024-01-23T05:24:00+00:00,17,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,6,DwellEnd,2024-01-23T05:39:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,7,AtDest,2024-01-25T15:24:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000047,8,Delivered,2024-01-25T18:24:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,1,Tendered,2024-02-25T01:21:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,2,Accepted,2024-02-25T04:21:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,3,AtOrigin,2024-02-25T11:21:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,4,PickedUp,2024-02-25T12:21:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,5,AtDest,2024-02-27T06:21:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000048,6,Delivered,2024-02-27T10:21:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,1,Tendered,2024-06-09T23:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,2,Accepted,2024-06-10T02:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,3,AtOrigin,2024-06-10T14:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,4,PickedUp,2024-06-10T15:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,5,DwellStart,2024-06-10T19:22:00+00:00,21,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,6,DwellEnd,2024-06-10T20:07:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,7,AtDest,2024-06-12T23:22:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000049,8,Delivered,2024-06-13T01:22:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000050,1,Tendered,2024-04-07T23:00:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000050,2,Exception,2024-04-08T01:00:00+00:00,53,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,1,Tendered,2024-04-26T18:38:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,2,Accepted,2024-04-26T21:38:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,3,AtOrigin,2024-04-27T15:38:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,4,PickedUp,2024-04-27T16:38:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,5,DwellStart,2024-04-27T20:38:00+00:00,41,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,6,DwellEnd,2024-04-27T21:00:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,7,AtDest,2024-05-02T02:38:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000051,8,Delivered,2024-05-02T08:38:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,1,Tendered,2024-06-27T14:07:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,2,Accepted,2024-06-27T16:07:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,3,AtOrigin,2024-06-28T12:07:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,4,PickedUp,2024-06-28T13:07:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,5,AtDest,2024-06-30T15:07:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000052,6,Delivered,2024-06-30T20:07:00+00:00,22,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,1,Tendered,2024-06-04T12:01:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,2,Accepted,2024-06-04T13:01:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,3,AtOrigin,2024-06-05T09:01:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,4,PickedUp,2024-06-05T10:01:00+00:00,17,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,5,AtDest,2024-06-09T19:01:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000053,6,Delivered,2024-06-09T20:01:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,1,Tendered,2024-06-28T13:28:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,2,Accepted,2024-06-28T16:28:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,3,AtOrigin,2024-06-28T19:28:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,4,PickedUp,2024-06-28T20:28:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,5,DwellStart,2024-06-28T21:28:00+00:00,1,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,6,DwellEnd,2024-06-28T23:30:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,7,AtDest,2024-07-01T08:28:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,8,Delivered,2024-07-01T12:28:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000054,9,Exception,2024-07-01T03:28:00+00:00,58,Facility Delay,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,1,Tendered,2024-03-29T08:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,2,Accepted,2024-03-29T09:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,3,AtOrigin,2024-03-29T20:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,4,PickedUp,2024-03-29T21:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,5,AtDest,2024-04-01T05:53:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000055,6,Delivered,2024-04-01T10:53:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,1,Tendered,2024-03-02T21:03:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,2,Accepted,2024-03-03T00:03:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,3,AtOrigin,2024-03-03T07:03:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,4,PickedUp,2024-03-03T08:03:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,5,AtDest,2024-03-08T08:03:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000056,6,Delivered,2024-03-08T13:03:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,1,Tendered,2024-03-23T05:14:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,2,Accepted,2024-03-23T06:14:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,3,AtOrigin,2024-03-23T15:14:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,4,PickedUp,2024-03-23T16:14:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,5,AtDest,2024-03-26T20:14:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000057,6,Delivered,2024-03-26T21:14:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,1,Tendered,2024-02-17T00:18:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,2,Accepted,2024-02-17T02:18:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,3,AtOrigin,2024-02-17T08:18:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,4,PickedUp,2024-02-17T09:18:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,5,AtDest,2024-02-19T09:18:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000058,6,Delivered,2024-02-19T13:18:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,1,Tendered,2024-02-29T06:56:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,2,Accepted,2024-02-29T07:56:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,3,AtOrigin,2024-02-29T11:56:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,4,PickedUp,2024-02-29T12:56:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,5,AtDest,2024-03-03T16:56:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000059,6,Delivered,2024-03-03T18:56:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000060,1,Tendered,2024-05-25T12:50:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000060,2,Accepted,2024-05-25T15:50:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S000060,3,AtOrigin,2024-05-26T06:50:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
